SET_CN,SETTING_ID,MEASUREMENT_DATE,MEASUREMENT_NO,COUNTY,PLOT,TREE_CN,TAG_ID,LIVE_DEAD,SPECIES_SYMBOL,DIAMETER,TPA_EQUIV,BASAL_AREA_EQUIV,HEIGHT,HEIGHT_METHOD,CROWN_RATIO,CROWN_CLASS,AGE,AGE_METHOD,RADIAL_GROWTH,RADIAL_GROWTH_METHOD,HEIGHT_GROWTH,HEIGHT_GROWTH_METHOD,SNAG_DECAY_CLASS
1621311010602,300404953444,9/24/2009,2,049,1,11026617010602,0008,L,PSME,11.000,24.07000,15.8846,55.0000,C,40,CO,73,DC,8,C,,,
1621311010602,300404953444,9/24/2009,2,049,1,11026624010602,0009,L,PSME,,2698.74000,,0.2000,M,60,OV,,,,,,,
1621313010602,300404953454,10/4/2009,2,049,1,11026635010602,0001,L,PICO,6.700,24.07000,5.8931,37.0000,M,30,CO,122,DM,5,M,,,
1621313010602,300404953454,10/4/2009,2,049,1,11026629010602,0002,D,PICO,7.100,24.07000,6.6177,38.0000,M,,,,,,,,,1
1621313010602,300404953454,10/4/2009,2,049,1,11026625010602,0003,L,PICO,5.500,24.07000,3.9712,37.0000,C,15,CO,122,DC,5,C,,,
1621313010602,300404953454,10/4/2009,2,049,1,11026636010602,0004,D,PICO,10.900,24.07000,15.5971,48.0000,M,,,,,,,,,1
1621313010602,300404953454,10/4/2009,2,049,1,11026630010602,0005,D,PICO,7.100,24.07000,6.6177,37.0000,M,,,,,,,,,1
1621313010602,300404953454,10/4/2009,2,049,1,11026634010602,0006,D,PICO,9.600,24.07000,12.0986,43.0000,M,,,,,,,,,1
1621313010602,300404953454,10/4/2009,2,049,1,11026626010602,0007,D,PICO,5.800,24.07000,4.4162,30.0000,M,,,,,,,,,1
1621313010602,300404953454,10/4/2009,2,049,1,11026631010602,0008,D,PICO,7.900,24.07000,8.1930,43.0000,M,,,,,,,,,1
1621313010602,300404953454,10/4/2009,2,049,1,11026628010602,0009,D,PICO,6.600,24.07000,5.7185,38.0000,M,,,,,,,,,1
1621313010602,300404953454,10/4/2009,2,049,1,11026627010602,0010,D,PICO,6.000,24.07000,4.7260,35.0000,M,,,,,,,,,1
1621313010602,300404953454,10/4/2009,2,049,1,11026633010602,0011,D,PICO,9.200,24.07000,11.1114,38.0000,M,,,,,,,,,1
1621313010602,300404953454,10/4/2009,2,049,1,11026632010602,0012,D,PICO,9.000,24.07000,10.6335,33.0000,M,,,,,,,,,1
1619480010602,300404953594,9/12/2010,2,049,1,11015492010602,0001,L,PICO,8.900,24.07000,10.3985,57.0000,M,40,CO,97,DM,6,M,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015493010602,0002,D,PICO,12.200,24.07000,19.5394,63.0000,M,,,,,,,,,1
1619480010602,300404953594,9/12/2010,2,049,1,11015479010602,0003,L,ABLA,5.500,24.07000,3.9712,38.0000,M,75,IN,68,DM,6,M,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015495010602,0004,D,PICO,14.000,24.07000,25.7304,76.0000,M,,,,,,,,,1
1619480010602,300404953594,9/12/2010,2,049,1,11015488010602,0005,L,PICO,10.700,24.07000,15.0300,54.0000,C,25,CO,148,DC,4,C,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015489010602,0006,L,PICO,11.900,24.07000,18.5902,54.0000,C,35,CO,148,DC,4,C,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015486010602,0007,L,PICO,8.200,24.07000,8.8271,57.0000,C,40,CO,97,DC,6,C,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015483010602,0008,L,PICO,6.800,24.07000,6.0703,57.0000,C,25,CO,97,DC,6,C,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015494010602,0009,D,PICO,13.400,24.07000,23.5722,42.0000,M,,,,,,,,,2
1619480010602,300404953594,9/12/2010,2,049,1,11015484010602,0010,D,PICO,7.200,24.07000,6.8054,59.0000,M,,,,,,,,,1
1619480010602,300404953594,9/12/2010,2,049,1,11015481010602,0011,L,PICO,5.200,24.07000,3.5498,57.0000,C,25,IN,97,DC,6,C,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015490010602,0012,D,PICO,13.900,24.07000,25.3642,64.0000,M,,,,,,,,,1
1619480010602,300404953594,9/12/2010,2,049,1,11015478010602,0013,L,ABLA,5.800,24.07000,4.4162,38.0000,C,80,IN,68,DC,6,C,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015482010602,0014,L,PICO,6.700,24.07000,5.8931,57.0000,C,30,CO,97,DC,6,C,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015485010602,0015,D,PICO,8.100,24.07000,8.6131,67.0000,M,,,,,,,,,1
1619480010602,300404953594,9/12/2010,2,049,1,11015487010602,0016,L,PICO,8.300,24.07000,9.0437,57.0000,C,40,CO,97,DC,6,C,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015491010602,0017,L,PICO,4.300,299.86000,30.2392,43.0000,M,40,IN,75,DM,3,M,,,
1619480010602,300404953594,9/12/2010,2,049,1,11015480010602,0018,L,ABLA,,4797.76000,,1.0000,M,50,OV,,,,,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015512010602,0001,D,PICO,6.400,24.07000,5.3771,35.0000,M,,,,,,,,,1
1619482010602,300404953604,9/12/2010,2,049,1,11015496010602,0002,L,ABLA,0.900,599.72000,2.6494,7.0000,M,90,IN,,,,,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015511010602,0003,L,PICO,6.000,24.07000,4.7260,58.0000,M,25,IN,96,DM,3,M,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015501010602,0004,L,PICO,7.000,24.07000,6.4326,58.0000,C,25,IN,96,DC,3,C,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015506010602,0005,D,PICO,8.100,24.07000,8.6131,60.0000,M,,,,,,,,,1
1619482010602,300404953604,9/12/2010,2,049,1,11015515010602,0006,L,PICO,9.100,24.07000,10.8711,59.0000,M,35,CO,102,DM,6,M,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015498010602,0007,L,PICO,5.000,24.07000,3.2819,58.0000,C,10,IN,96,DC,3,C,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015502010602,0008,D,PICO,7.200,24.07000,6.8054,58.0000,M,,,,,,,,,1
1619482010602,300404953604,9/12/2010,2,049,1,11015499010602,0009,L,PICO,5.100,24.07000,3.4145,58.0000,C,20,IN,96,DC,3,C,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015508010602,0010,D,PICO,9.000,24.07000,10.6335,61.0000,M,,,,,,,,,1
1619482010602,300404953604,9/12/2010,2,049,1,11015510010602,0011,D,PICO,5.100,24.07000,3.4145,38.0000,M,,,,,,,,,2
1619482010602,300404953604,9/12/2010,2,049,1,11015507010602,0012,D,PICO,9.000,24.07000,10.6335,56.0000,M,,,,,,,,,1
1619482010602,300404953604,9/12/2010,2,049,1,11015513010602,0013,D,PICO,6.500,24.07000,5.5465,47.0000,M,,,,,,,,,2
1619482010602,300404953604,9/12/2010,2,049,1,11015509010602,0014,L,PICO,9.000,24.07000,10.6335,59.0000,C,30,CO,102,DC,6,C,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015500010602,0015,L,PICO,6.700,24.07000,5.8931,58.0000,C,25,IN,96,DC,3,C,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015504010602,0016,D,PICO,7.300,24.07000,6.9958,53.0000,M,,,,,,,,,1
1619482010602,300404953604,9/12/2010,2,049,1,11015514010602,0017,D,PICO,8.800,24.07000,10.1662,57.0000,M,,,,,,,,,1
1619482010602,300404953604,9/12/2010,2,049,1,11015503010602,0018,D,PICO,7.200,24.07000,6.8054,58.0000,M,,,,,,,,,1
1619482010602,300404953604,9/12/2010,2,049,1,11015505010602,0019,D,PICO,7.900,24.07000,8.1930,67.0000,M,,,,,,,,,1
1619482010602,300404953604,9/12/2010,2,049,1,11015517010602,0020,L,PIFL2,,1799.16000,,3.0000,M,45,IN,,,,,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015516010602,0021,L,PIEN,,899.58000,,1.0000,M,50,IN,,,,,,,
1619482010602,300404953604,9/12/2010,2,049,1,11015497010602,0022,L,ABLA,,1799.16000,,3.0000,M,65,IN,,,,,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014440010602,0001,D,PICO,5.600,24.07000,4.1169,51.0000,M,,,,,,,,,2
1619364010602,300404953624,9/15/2010,2,049,1,11014441010602,0002,D,PICO,6.000,24.07000,4.7260,50.0000,M,,,,,,,,,2
1619364010602,300404953624,9/15/2010,2,049,1,11014439010602,0003,L,PICO,5.400,24.07000,3.8281,31.0000,M,35,IN,106,DM,2,M,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014451010602,0004,L,PSME,7.400,24.07000,7.1888,34.0000,M,45,IN,88,DM,8,M,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014432010602,0005,D,PIAL,7.300,24.07000,6.9958,52.0000,M,,,,,,,,,1
1619364010602,300404953624,9/15/2010,2,049,1,11014431010602,0006,D,PIAL,8.600,24.07000,9.7093,54.0000,M,,,,,,,,,1
1619364010602,300404953624,9/15/2010,2,049,1,11014433010602,0007,D,PIAL,9.200,24.07000,11.1114,51.0000,M,,,,,,,,,1
1619364010602,300404953624,9/15/2010,2,049,1,11014446010602,0008,D,PICO,14.300,24.07000,26.8450,75.0000,M,,,,,,,,,1
1619364010602,300404953624,9/15/2010,2,049,1,11014443010602,0009,D,PICO,11.100,24.07000,16.1747,64.0000,M,,,,,,,,,1
1619364010602,300404953624,9/15/2010,2,049,1,11014437010602,0010,L,PICO,9.400,24.07000,11.5997,57.0000,C,45,CO,149,DC,5,C,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014434010602,0011,L,PICO,5.100,24.07000,3.4145,31.0000,C,25,IN,106,DC,2,C,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014445010602,0012,D,PICO,13.400,24.07000,23.5722,55.0000,M,,,,,,,,,1
1619364010602,300404953624,9/15/2010,2,049,1,11014444010602,0013,D,PICO,12.100,24.07000,19.2204,56.0000,M,,,,,,,,,2
1619364010602,300404953624,9/15/2010,2,049,1,11014435010602,0014,L,PICO,5.300,24.07000,3.6876,31.0000,C,55,IN,106,DC,2,C,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014442010602,0015,D,PICO,8.300,24.07000,9.0437,39.0000,M,,,,,,,,,2
1619364010602,300404953624,9/15/2010,2,049,1,11014447010602,0016,L,PSME,7.100,24.07000,6.6177,34.0000,C,45,CO,88,DC,8,C,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014436010602,0017,D,PICO,7.900,24.07000,8.1930,58.0000,M,,,,,,,,,1
1619364010602,300404953624,9/15/2010,2,049,1,11014438010602,0018,D,PICO,11.900,24.07000,18.5902,55.0000,M,,,,,,,,,1
1619364010602,300404953624,9/15/2010,2,049,1,11014448010602,0019,L,PSME,8.900,24.07000,10.3985,34.0000,C,60,CO,88,DC,8,C,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014450010602,0020,L,PSME,0.700,299.86000,0.8014,6.0000,M,45,OV,,,,,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014449010602,0021,L,PSME,0.500,299.86000,0.4089,6.0000,M,90,OV,,,,,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014454010602,0022,L,PSME,,599.72000,,4.0000,M,50,OV,,,,,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014453010602,0023,L,PSME,,299.86000,,2.0000,M,50,OV,,,,,,,
1619364010602,300404953624,9/15/2010,2,049,1,11014452010602,0024,L,PSME,,1199.44000,,1.0000,M,50,OV,,,,,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014482010602,0001,L,PICO,5.600,24.07000,4.1169,43.0000,M,15,CO,178,DM,3,M,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014475010602,0002,L,PICO,6.600,24.07000,5.7185,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014465010602,0003,L,PICO,5.600,24.07000,4.1169,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014468010602,0004,L,PICO,5.800,24.07000,4.4162,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014480010602,0005,L,PICO,7.000,24.07000,6.4326,43.0000,C,25,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014464010602,0006,L,PICO,5.600,24.07000,4.1169,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014477010602,0007,L,PICO,6.700,24.07000,5.8931,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014474010602,0008,L,PICO,6.600,24.07000,5.7185,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014463010602,0009,L,PICO,5.400,24.07000,3.8281,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014478010602,0010,L,PICO,6.800,24.07000,6.0703,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014476010602,0011,L,PICO,6.600,24.07000,5.7185,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014479010602,0012,L,PICO,7.000,24.07000,6.4326,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014466010602,0013,L,PICO,5.700,24.07000,4.2652,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014470010602,0014,L,PICO,6.100,24.07000,4.8848,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014460010602,0015,L,PICO,5.100,24.07000,3.4145,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014458010602,0016,L,PICO,5.000,24.07000,3.2819,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014462010602,0017,L,PICO,5.300,24.07000,3.6876,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014471010602,0018,L,PICO,6.100,24.07000,4.8848,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014459010602,0019,L,PICO,5.100,24.07000,3.4145,43.0000,C,10,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014467010602,0020,L,PICO,5.700,24.07000,4.2652,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014469010602,0021,L,PICO,5.900,24.07000,4.5698,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014472010602,0022,L,PICO,6.300,24.07000,5.2104,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014473010602,0023,L,PICO,6.300,24.07000,5.2104,43.0000,C,20,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014461010602,0024,L,PICO,5.200,24.07000,3.5498,43.0000,C,15,CO,178,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014481010602,0025,L,PICO,3.600,299.86000,21.1953,32.0000,M,15,IN,124,DM,3,M,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014457010602,0026,L,PICO,4.200,299.86000,28.8491,32.0000,C,15,IN,124,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014456010602,0027,L,PICO,3.100,299.86000,15.7165,32.0000,C,5,OV,124,DC,3,C,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014455010602,0028,L,ABLA,,3298.46000,,0.6000,M,50,OV,,,,,,,
1619366010602,300404953674,9/7/2010,2,049,1,11014483010602,0029,L,PICO,,1499.30000,,0.3000,M,50,OV,,,,,,,
1619362010602,300404953684,9/8/2010,2,049,1,11014426010602,0001,D,PICO,12.900,24.07000,21.8459,42.0000,M,,,,,,,,,1
1619362010602,300404953684,9/8/2010,2,049,1,11014427010602,0002,D,PICO,15.200,24.07000,30.3304,45.0000,M,,,,,,,,,1
1619362010602,300404953684,9/8/2010,2,049,1,11014425010602,0003,D,PICO,14.900,24.07000,29.1450,42.0000,M,,,,,,,,,1
1619362010602,300404953684,9/8/2010,2,049,1,11014428010602,0004,L,PSME,9.100,24.07000,10.8711,33.0000,M,40,IN,87,DM,2,M,,,
1619362010602,300404953684,9/8/2010,2,049,1,11014429010602,0005,L,PSME,15.200,24.07000,30.3304,49.0000,M,60,CO,101,DM,6,M,,,
1619362010602,300404953684,9/8/2010,2,049,1,11014424010602,0006,D,PICO,14.800,24.07000,28.7551,47.0000,M,,,,,,,,,1
1619362010602,300404953684,9/8/2010,2,049,1,11014430010602,0007,L,PSME,,1499.30000,,2.0000,M,80,OV,,,,,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015526010602,0001,L,PICO,8.300,24.07000,9.0437,57.0000,M,40,CO,73,DM,5,M,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015524010602,0002,L,PICO,7.800,24.07000,7.9869,57.0000,C,35,CO,73,DC,5,C,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015531010602,0003,L,PIFL2,11.600,24.07000,17.6647,51.0000,M,35,CO,79,DM,6,M,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015523010602,0004,L,LAOC,10.200,24.07000,13.6581,70.0000,M,45,CO,80,DM,9,M,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015525010602,0005,L,PICO,8.300,24.07000,9.0437,57.0000,C,40,CO,73,DC,5,C,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015520010602,0006,L,ABLA,12.100,24.07000,19.2204,70.0000,M,90,CO,82,DM,8,M,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015522010602,0007,L,LAOC,6.000,24.07000,4.7260,57.0000,M,30,IN,77,DM,7,M,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015529010602,0008,D,PIFL2,6.900,24.07000,6.2501,45.0000,M,,,,,,,,,2
1619484010602,300404953694,9/8/2010,2,049,1,11015528010602,0009,L,PIFL2,5.100,24.07000,3.4145,41.0000,M,15,IN,64,DM,3,M,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015527010602,0010,L,PIFL2,5.600,24.07000,4.1169,41.0000,C,15,IN,64,DC,3,C,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015530010602,0011,D,PIFL2,7.500,24.07000,7.3844,48.0000,M,,,,,,,,,2
1619484010602,300404953694,9/8/2010,2,049,1,11015518010602,0012,L,ABLA,9.300,24.07000,11.3542,70.0000,C,80,CO,82,DC,8,C,,,
1619484010602,300404953694,9/8/2010,2,049,1,11015519010602,0013,D,ABLA,10.000,24.07000,13.1278,58.0000,M,,,,,,,,,1
1619484010602,300404953694,9/8/2010,2,049,1,11015521010602,0014,L,ABLA,,2099.02000,,1.0000,M,40,OV,,,,,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015537010602,0001,L,ABLA,7.300,24.07000,6.9958,39.0000,M,70,IN,147,DM,3,M,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015577010602,0002,L,PIEN,7.700,24.07000,7.7835,53.0000,M,60,CO,162,DM,4,M,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015534010602,0003,L,ABLA,6.300,24.07000,5.2104,39.0000,C,80,IN,147,DC,3,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015569010602,0004,D,PICO,6.400,24.07000,5.3771,52.0000,M,,,,,,,,,1
1619486010602,300404953714,9/13/2010,2,049,1,11015576010602,0005,D,PICO,9.900,24.07000,12.8665,52.0000,M,,,,,,,,,1
1619486010602,300404953714,9/13/2010,2,049,1,11015573010602,0006,L,PICO,7.400,24.07000,7.1888,50.0000,M,10,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015572010602,0007,L,PICO,7.300,24.07000,6.9958,51.0000,M,10,CO,130,DM,2,M,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015532010602,0008,L,ABLA,5.500,24.07000,3.9712,39.0000,C,50,OV,147,DC,3,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015533010602,0009,L,ABLA,5.900,24.07000,4.5698,39.0000,C,80,IN,147,DC,3,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015554010602,0010,L,PICO,7.700,24.07000,7.7835,51.0000,C,30,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015574010602,0011,D,PICO,7.500,24.07000,7.3844,51.0000,M,,,,,,,,,2
1619486010602,300404953714,9/13/2010,2,049,1,11015549010602,0012,L,PICO,6.100,24.07000,4.8848,51.0000,C,30,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015542010602,0013,L,PICO,5.000,24.07000,3.2819,51.0000,C,20,IN,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015575010602,0014,D,PICO,8.300,24.07000,9.0437,44.0000,M,,,,,,,,,2
1619486010602,300404953714,9/13/2010,2,049,1,11015545010602,0015,L,PICO,5.800,24.07000,4.4162,51.0000,C,25,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015557010602,0016,L,PICO,8.200,24.07000,8.8271,51.0000,C,20,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015551010602,0017,L,PICO,6.300,24.07000,5.2104,51.0000,C,15,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015571010602,0018,D,PICO,6.600,24.07000,5.7185,55.0000,M,,,,,,,,,1
1619486010602,300404953714,9/13/2010,2,049,1,11015552010602,0019,L,PICO,7.100,24.07000,6.6177,51.0000,C,25,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015547010602,0020,L,PICO,6.000,24.07000,4.7260,51.0000,C,25,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015565010602,0021,D,PICO,5.700,24.07000,4.2652,45.0000,M,,,,,,,,,2
1619486010602,300404953714,9/13/2010,2,049,1,11015568010602,0022,D,PICO,6.300,24.07000,5.2104,52.0000,M,,,,,,,,,2
1619486010602,300404953714,9/13/2010,2,049,1,11015567010602,0023,D,PICO,6.300,24.07000,5.2104,51.0000,M,,,,,,,,,2
1619486010602,300404953714,9/13/2010,2,049,1,11015563010602,0024,L,PICO,12.800,24.07000,21.5086,51.0000,C,40,CO,179,DC,4,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015561010602,0025,L,PICO,9.500,24.07000,11.8478,51.0000,C,5,CO,179,DC,4,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015566010602,0026,D,PICO,5.700,24.07000,4.2652,59.0000,M,,,,,,,,,2
1619486010602,300404953714,9/13/2010,2,049,1,11015535010602,0027,L,ABLA,7.800,24.07000,7.9869,39.0000,C,80,IN,147,DC,3,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015570010602,0028,D,PICO,6.400,24.07000,5.3771,52.0000,M,,,,,,,,,2
1619486010602,300404953714,9/13/2010,2,049,1,11015562010602,0029,L,PICO,10.000,24.07000,13.1278,51.0000,C,15,CO,179,DC,4,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015558010602,0030,L,PICO,8.400,24.07000,9.2630,51.0000,C,25,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015546010602,0031,L,PICO,5.900,24.07000,4.5698,51.0000,C,15,IN,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015564010602,0032,D,PICO,5.300,24.07000,3.6876,36.0000,M,,,,,,,,,2
1619486010602,300404953714,9/13/2010,2,049,1,11015560010602,0033,L,PICO,9.400,24.07000,11.5997,51.0000,C,20,CO,179,DC,4,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015553010602,0034,L,PICO,7.300,24.07000,6.9958,51.0000,C,35,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015555010602,0035,L,PICO,7.900,24.07000,8.1930,51.0000,C,15,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015548010602,0036,L,PICO,6.100,24.07000,4.8848,51.0000,C,20,IN,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015543010602,0037,L,PICO,5.200,24.07000,3.5498,51.0000,C,20,IN,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015556010602,0038,L,PICO,8.100,24.07000,8.6131,51.0000,C,20,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015550010602,0039,L,PICO,6.200,24.07000,5.0463,51.0000,C,10,CO,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015544010602,0040,L,PICO,5.800,24.07000,4.4162,51.0000,C,10,IN,130,DC,2,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015559010602,0041,L,PICO,9.200,24.07000,11.1114,51.0000,C,25,CO,179,DC,4,C,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015538010602,0042,L,ABLA,,7196.64000,,1.0000,M,60,OV,,,,,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015539010602,0043,L,ABLA,,899.58000,,2.0000,M,60,OV,,,,,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015540010602,0044,L,ABLA,,599.72000,,3.0000,M,70,OV,,,,,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015541010602,0045,L,ABLA,,299.86000,,4.0000,M,75,OV,,,,,,,
1619486010602,300404953714,9/13/2010,2,049,1,11015536010602,0046,L,ABLA,0.500,299.86000,0.4089,6.0000,M,80,OV,,,,,,,
1619368010602,300404953734,9/4/2010,2,049,1,11014487010602,0001,L,PICO,5.300,24.07000,3.6876,23.0000,M,75,CO,28,DM,14,M,,,
1619368010602,300404953734,9/4/2010,2,049,1,11014485010602,0002,L,PICO,7.300,24.07000,6.9958,23.0000,C,85,CO,28,DC,14,C,,,
1619368010602,300404953734,9/4/2010,2,049,1,11014486010602,0003,L,PICO,7.400,24.07000,7.1888,23.0000,C,85,OP,28,DC,14,C,,,
1619368010602,300404953734,9/4/2010,2,049,1,11014484010602,0004,L,PICO,6.700,24.07000,5.8931,23.0000,C,85,CO,28,DC,14,C,,,
1619370010602,300404953784,9/4/2010,2,049,1,11014496010602,0001,L,PSME,16.400,24.07000,35.3085,66.0000,M,50,CO,109,DM,21,M,,,
1619370010602,300404953784,9/4/2010,2,049,1,11014493010602,0002,D,PICO,11.300,24.07000,16.7629,65.0000,M,,,,,,,,,1
1619370010602,300404953784,9/4/2010,2,049,1,11014495010602,0003,L,PSME,16.200,24.07000,34.4525,66.0000,C,45,CO,109,DC,21,C,,,
1619370010602,300404953784,9/4/2010,2,049,1,11014494010602,0004,L,PSME,15.400,24.07000,31.1338,66.0000,C,45,CO,109,DC,21,C,,,
1619370010602,300404953784,9/4/2010,2,049,1,11014491010602,0005,D,ABLA,12.500,24.07000,20.5122,14.0000,M,,,,,,,,,4
1619370010602,300404953784,9/4/2010,2,049,1,11014489010602,0006,D,ABLA,9.200,24.07000,11.1114,7.0000,M,,,,,,,,,5
1619370010602,300404953784,9/4/2010,2,049,1,11014488010602,0007,D,ABLA,7.200,24.07000,6.8054,14.0000,M,,,,,,,,,4
1619370010602,300404953784,9/4/2010,2,049,1,11014497010602,0008,L,PSME,17.200,24.07000,38.8372,73.0000,M,45,CO,124,DM,9,M,,,
